logged_at_utc,submission_id,match,home_team,away_team,home_goals,away_goals,score,odds_decimal,bet_percentage
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,2,3,2-3,95,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,4,0,4-0,6.50,14
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,0,4,0-4,500,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,4,1,4-1,11.50,5
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,1,4,1-4,450,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,4,2,4-2,38,1
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,2,4,2-4,450,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,4,3,4-3,100,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,3,4,3-4,400,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,5,0,5-0,9.50,11
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,0,5,0-5,500,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,5,1,5-1,17,3
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,1,5,1-5,500,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,5,2,5-2,50,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,2,5,2-5,500,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,5,3,5-3,130,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,3,5,3-5,500,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,5,4,5-4,450,0
2026-06-19T00:15:00+00:00,conversation-brazil-haiti-20260620,Brazil vs Haiti,Brazil,Haiti,4,5,4-5,500,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,1,0,1-0,6.25,8
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,0,0,0-0,7.75,3
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,0,1,0-1,8.50,2
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,2,0,2-0,8.00,11
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,1,1,1-1,5.60,12
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,0,2,0-2,15,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,2,1,2-1,7.75,27
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,2,2,2-2,12.50,4
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,1,2,1-2,10.50,3
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,3,0,3-0,15,4
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,3,3,3-3,50,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,0,3,0-3,38,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,3,1,3-1,14.50,9
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,4,4,4-4,225,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,1,3,1-3,28,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,3,2,3-2,26,3
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,,,Other,65,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,2,3,2-3,36,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,4,0,4-0,34,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,0,4,0-4,80,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,4,1,4-1,34,2
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,1,4,1-4,65,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,4,2,4-2,50,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,2,4,2-4,75,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,4,3,4-3,95,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,3,4,3-4,120,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,5,0,5-0,65,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,0,5,0-5,250,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,5,1,5-1,65,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,1,5,1-5,180,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,5,2,5-2,100,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,2,5,2-5,225,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,5,3,5-3,200,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,3,5,3-5,400,1
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,5,4,5-4,450,0
2026-06-19T00:20:00+00:00,conversation-turkey-paraguay-20260620,Turkey vs Paraguay,Turkey,Paraguay,4,5,4-5,500,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,1,0,1-0,7.75,7
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,0,0,0-0,12.50,2
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,0,1,0-1,13,3
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,2,0,2-0,7.75,7
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,1,1,1-1,6.75,10
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,0,2,0-2,23,3
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,2,1,2-1,7.25,25
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,2,2,2-2,11.50,15
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,1,2,1-2,12.50,5
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,3,0,3-0,11,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,3,3,3-3,40,2
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,0,3,0-3,50,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,3,1,3-1,10,7
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,4,4,4-4,130,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,1,3,1-3,30,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,3,2,3-2,18,3
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,,,Other,34,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,2,3,2-3,30,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,4,0,4-0,21,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,0,4,0-4,100,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,4,1,4-1,19,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,1,4,1-4,65,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,4,2,4-2,32,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,2,4,2-4,65,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,4,3,4-3,60,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,3,4,3-4,85,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,5,0,5-0,44,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,0,5,0-5,300,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,5,1,5-1,42,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,1,5,1-5,180,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,5,2,5-2,60,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,2,5,2-5,180,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,5,3,5-3,100,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,3,5,3-5,250,1
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,5,4,5-4,275,0
2026-06-20T00:00:00+00:00,conversation-netherlands-sweden-20260620,Netherlands vs Sweden,Netherlands,Sweden,4,5,4-5,450,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,1,0,1-0,7.50,4
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,0,0,0-0,13.50,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,0,1,0-1,15,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,2,0,2-0,7.00,12
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,1,1,1-1,7.50,4
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,0,2,0-2,29,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,2,1,2-1,7.25,19
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,2,2,2-2,13,4
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,1,2,1-2,14.50,4
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,3,0,3-0,9.00,6
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,3,3,3-3,44,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,0,3,0-3,60,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,3,1,3-1,9.50,22
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,4,4,4-4,140,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,1,3,1-3,38,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,3,2,3-2,18,3
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,,,Other,25,2
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,2,3,2-3,36,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,4,0,4-0,16,4
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,0,4,0-4,140,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,4,1,4-1,16,4
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,1,4,1-4,85,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,4,2,4-2,30,3
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,2,4,2-4,80,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,4,3,4-3,60,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,3,4,3-4,100,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,5,0,5-0,34,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,0,5,0-5,450,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,5,1,5-1,34,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,1,5,1-5,275,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,5,2,5-2,55,1
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,2,5,2-5,250,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,5,3,5-3,100,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,3,5,3-5,350,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,5,4,5-4,275,0
2026-06-20T00:05:00+00:00,conversation-germany-ivory-coast-20260620,Germany vs Ivory Coast,Germany,Ivory Coast,4,5,4-5,450,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,1,0,1-0,6.75,16
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,0,0,0-0,17,3
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,0,1,0-1,34,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,2,0,2-0,4.90,21
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,1,1,1-1,14.50,3
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,0,2,0-2,80,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,2,1,2-1,9.50,4
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,2,2,2-2,38,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,1,2,1-2,46,3
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,3,0,3-0,5.20,17
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,3,3,3-3,120,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,0,3,0-3,300,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,3,1,3-1,10,7
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,4,4,4-4,500,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,1,3,1-3,140,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,3,2,3-2,38,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,,,Other,9.50,5
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,2,3,2-3,110,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,4,0,4-0,7.00,6
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,0,4,0-4,500,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,4,1,4-1,14,2
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,1,4,1-4,500,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,4,2,4-2,48,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,2,4,2-4,450,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,4,3,4-3,140,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,3,4,3-4,450,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,5,0,5-0,11.50,2
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,0,5,0-5,500,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,5,1,5-1,24,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,1,5,1-5,500,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,5,2,5-2,60,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,2,5,2-5,500,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,5,3,5-3,200,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,3,5,3-5,500,1
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,5,4,5-4,500,0
2026-06-20T00:10:00+00:00,conversation-ecuador-curacao-20260621,Ecuador vs Curacao,Ecuador,Curacao,4,5,4-5,500,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,1,0,1-0,11,2
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,0,0,0-0,8.00,2
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,0,1,0-1,5.10,8
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,2,0,2-0,27,4
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,1,1,1-1,6.50,5
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,0,2,0-2,5.70,22
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,2,1,2-1,16,2
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,2,2,2-2,18,2
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,1,2,1-2,7.50,15
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,3,0,3-0,65,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,3,3,3-3,65,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,0,3,0-3,9.00,9
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,3,1,3-1,50,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,4,4,4-4,450,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,1,3,1-3,12,12
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,3,2,3-2,55,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,,,Other,50,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,2,3,2-3,30,2
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,4,0,4-0,200,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,0,4,0-4,19,2
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,4,1,4-1,140,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,1,4,1-4,25,3
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,4,2,4-2,150,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,2,4,2-4,50,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,4,3,4-3,225,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,3,4,3-4,120,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,5,0,5-0,500,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,0,5,0-5,46,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,5,1,5-1,450,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,1,5,1-5,55,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,5,2,5-2,450,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,2,5,2-5,95,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,5,3,5-3,500,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,3,5,3-5,250,1
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,5,4,5-4,500,0
2026-06-20T00:15:00+00:00,conversation-tunisia-japan-20260621,Tunisia vs Japan,Tunisia,Japan,4,5,4-5,500,1
2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,Spain vs Saudi Arabia,Spain,Saudi Arabia,1,0,1-0,8.00,5
2026-06-21T00:00:00+00:00,conversation-spain-saudi-20260621,Spain vs Saudi Arabia,Spain,Saudi Arabia,2,0,2-0,5.70,14
